listing_id,host_id,rating,price,revenue
3083,113,4.2,86,2064
3084,193,3.5,81,1215
3085,162,4.6,132,2376
3086,135,4.8,181,5249
3087,190,4.7,197,5319
3088,166,4.6,122,1342
3089,188,5.0,75,825
3090,116,5.0,192,1920
3091,183,5.0,85,850
3092,112,4.8,139,1668
3093,104,4.4,195,2145
3094,174,3.9,159,4770
3095,148,4.3,126,1260
3096,127,4.5,137,3562
3097,168,4.1,138,3312
3098,152,5.0,60,1140
3099,166,4.6,198,4158
3100,160,4.5,105,1890
3101,183,3.7,147,3822
3102,129,3.3,103,1339
3103,186,4.4,55,550
3104,110,3.7,66,1584
3105,134,3.8,121,2178
3106,176,3.2,200,4200
3107,167,4.3,71,1491
3108,130,5.0,97,2134
3109,109,3.1,122,3416
3110,102,3.9,84,2184
3111,151,4.4,198,3564
3112,111,5.0,54,810
3113,178,4.3,190,4560
3114,108,3.4,193,5404
3115,151,4.2,157,4082
3116,166,4.9,143,1430
3117,164,4.0,146,4234
3118,143,3.9,192,3840
3119,115,4.9,67,1943
3120,110,4.9,194,2134
3121,141,3.0,136,3536
3122,168,3.1,119,1904
3123,155,4.3,155,3255
3124,187,4.5,113,2373
3125,159,3.7,76,2128
3126,140,3.6,62,1550
3127,160,3.7,123,3198
3128,182,3.3,180,4320
3129,129,3.3,99,2970
3130,189,4.4,57,1539
3131,120,4.0,113,1695
3132,180,4.9,128,3840
3133,101,4.6,85,1785
3134,137,4.2,102,2346
3135,131,3.8,123,2091
3136,165,4.3,141,3807
3137,144,3.5,129,1419
3138,126,4.6,54,1134
3139,183,3.3,170,1700
3140,141,4.5,50,500
3141,159,5.0,173,3114
3142,144,3.8,160,2240
3143,115,4.7,50,1100
3144,171,4.9,80,2400
3145,124,4.3,196,3332
3146,117,3.7,108,2376
3147,125,3.5,174,2610
3148,157,3.9,182,4914
3149,131,4.6,89,1513
3150,147,4.2,94,2820
3151,105,4.0,182,2366
3152,112,4.8,53,1219
3153,175,4.0,92,920
3154,124,4.8,176,4400
3155,185,5.0,195,4095
3156,101,3.8,69,690
3157,181,3.4,116,1392
3158,175,3.4,86,1978
3159,155,4.7,124,1612
3160,181,4.5,50,1450
3161,171,4.6,94,940
3162,152,4.3,88,1320
3163,122,4.3,178,5340
3164,174,3.5,112,1120
3165,170,4.3,65,1365
3166,146,3.9,193,3088
3167,121,4.6,78,1716
3168,176,4.0,182,2002
3169,188,3.2,128,1792
3170,149,3.7,70,1680
3171,186,4.8,132,2904
3172,168,3.0,60,720
3173,145,3.7,88,2464
3174,175,3.2,152,2888
3175,198,4.7,80,1120
3176,116,4.6,64,1728
3177,178,3.8,132,2772
3178,146,4.5,132,2904
3179,200,3.7,140,1680
3180,107,3.1,118,3422
3181,126,3.3,101,2525
3182,123,4.6,110,3300
3183,174,4.0,174,5220
3184,191,5.0,174,4002
3185,108,3.9,62,1612
3186,195,4.1,63,1260
3187,134,4.5,158,2212
3188,104,4.7,186,4092
3189,175,3.6,126,1512
3190,184,4.4,177,5133
3191,153,4.0,152,2128
3192,199,3.9,93,1767
3193,120,3.2,111,1887
3194,140,3.8,127,3175
3195,127,3.3,122,1342
3196,101,3.5,200,4000
3197,146,4.6,172,3268
3198,105,3.2,60,1560
3199,122,3.0,173,5017
3200,149,4.9,114,1254
3201,196,4.5,141,1974
3202,132,3.1,85,1360
3203,169,4.9,84,1764
3204,163,4.3,125,2625
3205,129,3.6,176,5104
3206,123,4.3,86,1892
3207,122,3.7,107,3103
3208,133,3.8,129,2451
3209,165,4.0,189,2457
3210,168,3.8,59,1770
3211,117,3.6,56,840
3212,117,4.0,50,700
3213,124,3.7,97,2813
3214,176,3.4,92,1840
3215,177,3.0,161,1932
3216,121,4.8,139,2085
3217,102,4.3,100,2300
3218,123,4.7,95,2185
3219,167,4.1,159,3816
3220,155,4.3,161,4669
3221,124,3.8,141,3384
3222,141,3.6,144,3024
3223,112,4.8,197,4334
3224,139,3.9,117,1287
3225,153,3.2,100,2400
3226,119,4.2,137,3973
3227,113,3.5,151,4379
3228,191,4.4,66,1386
3229,142,4.6,51,1020
3230,113,3.6,182,3640
3231,177,4.9,113,2260
3232,178,3.2,100,1900
3233,152,3.8,77,770
3234,104,3.7,58,1508
3235,199,3.2,89,2581
3236,139,4.6,154,4158
3237,180,4.7,78,1638
3238,157,3.7,146,3504
3239,110,3.7,152,1672
3240,162,3.8,77,1386
3241,102,5.0,124,1736
3242,153,4.8,81,1377
3243,164,4.5,63,1386
3244,131,3.9,113,3390
3245,172,4.4,151,3171
3246,131,4.5,85,1445
3247,200,3.8,83,1328
3248,134,3.9,91,2275
3249,195,4.6,53,954
3250,180,4.5,83,1992
3251,195,4.8,145,4060
3252,189,3.5,74,740
3253,152,3.2,80,1680
3254,184,4.2,165,4785
3255,154,4.8,116,2320
3256,142,4.6,142,2556
3257,196,4.6,126,1386
3258,196,3.6,56,1344
3259,199,3.7,146,2774
3260,119,4.2,160,4640
3261,192,4.8,81,1620
3262,178,3.5,101,1818
3263,126,4.3,185,5550
3264,196,3.4,141,2115
3265,143,4.1,180,2700
3266,164,3.8,54,1188
3267,106,4.8,145,3335
3268,114,4.7,140,3080
3269,143,3.0,150,4350
3270,147,3.4,131,3537
3271,138,4.1,157,2198
3272,103,4.6,114,1710
3273,105,4.3,118,1888
3274,174,4.0,116,1856
3275,113,3.0,198,3762
3276,154,3.5,65,1365
3277,177,4.7,185,2405
3278,167,4.4,57,1140
3279,143,4.2,118,3304
3280,107,4.8,62,1302
3281,159,4.1,93,2604
3282,118,3.9,180,1800
3283,160,3.5,89,1424
3284,153,3.2,101,1818
3285,138,3.1,59,1475
3286,186,3.2,157,3925
3287,145,3.6,103,2987
3288,188,4.2,122,2318
3289,192,3.3,160,1600
3290,103,4.5,84,2520
3291,113,3.5,104,2184
3292,171,4.2,166,2988
3293,165,3.4,93,2046
3294,107,3.4,120,1920
3295,150,3.8,167,4676
3296,143,4.1,131,2096
3297,148,3.9,153,3366
3298,195,4.8,59,1652
3299,157,4.9,188,3572
3300,105,3.9,116,2668
3301,157,4.9,97,2910
3302,180,3.6,130,3900
3303,153,4.1,132,3828
3304,106,4.9,184,4232
3305,125,4.5,116,1624
3306,135,4.9,161,3381
3307,124,4.8,160,4320
3308,140,3.7,77,1925
3309,143,3.7,135,2700
3310,193,4.1,136,1632
3311,112,4.9,54,1134
3312,135,3.8,51,1224
3313,134,3.4,128,3200
3314,103,4.6,158,3792
3315,149,3.9,54,1350
3316,113,4.5,153,3519
3317,143,3.5,64,896
3318,129,3.4,116,2204
3319,166,4.2,123,2706
3320,127,4.8,84,840
3321,152,3.2,55,1210
3322,120,4.7,138,2760
3323,107,3.8,188,4136
3324,104,4.5,152,1976
3325,144,4.3,63,1449
3326,133,3.2,81,2268
3327,192,3.0,95,1425
3328,176,4.0,90,2160
3329,116,3.6,160,4480
3330,165,3.2,92,1288
3331,190,3.3,113,2712
3332,113,4.9,162,2916
3333,130,4.0,131,3144
3334,188,4.6,173,3806
3335,180,4.1,171,3420
3336,191,3.8,61,915
3337,184,4.3,191,4966
3338,114,4.7,105,1680
3339,136,4.0,99,1980
3340,188,4.0,113,2373
3341,193,3.9,186,3720
3342,186,4.0,151,4228
3343,178,4.9,196,1960
3344,128,4.0,180,3960
3345,135,4.8,63,945
3346,166,3.7,113,2712
3347,195,4.8,134,3082
3348,145,3.1,61,671
3349,168,4.0,194,5432
3350,117,3.3,134,3216
3351,193,3.7,80,2080
3352,119,4.6,136,1632
3353,191,3.0,63,1701
3354,147,4.8,140,1540
3355,173,4.9,65,1235
3356,165,3.3,120,1440
3357,190,3.5,200,5600
3358,135,4.0,82,2214
3359,129,3.4,90,900
3360,119,4.9,186,5208
3361,188,3.8,198,5148
3362,117,5.0,80,1280
3363,189,4.4,84,1680
3364,163,4.1,116,3132
3365,140,4.3,143,2860
3366,190,3.5,182,2002
3367,123,4.0,164,4100
3368,101,3.7,163,3260
3369,103,4.0,148,3404
3370,127,4.3,89,1068
3371,160,4.3,73,1095
3372,110,5.0,81,2187
3373,194,4.2,80,960
3374,120,4.3,53,954
3375,119,3.4,190,5130
3376,144,4.0,67,938
3377,173,3.2,192,3264
3378,178,4.9,197,5516
3379,141,4.2,83,1079
3380,151,4.0,53,1431
3381,193,3.2,173,5017
3382,144,3.2,132,2112
3383,102,3.9,162,1620
3384,158,3.4,174,2610
3385,130,4.2,138,1656
3386,132,4.9,169,4056
3387,198,4.0,86,860
3388,126,3.1,106,1696
3389,157,4.4,86,2064
3390,104,3.2,151,1661
3391,107,3.5,77,1540
3392,141,4.4,185,2775
3393,136,3.1,166,4648
3394,192,3.5,77,1925
3395,151,4.8,199,2388
3396,160,4.8,125,2125
3397,173,3.6,63,882
3398,190,4.7,62,1612
3399,172,3.4,142,4260
3400,156,4.3,154,3850
3401,112,3.1,149,4172
3402,195,3.8,184,3312
3403,170,4.3,85,2380
3404,118,4.0,156,1560
3405,166,4.2,141,1833
3406,179,4.0,51,561
3407,183,3.7,140,3220
3408,121,3.3,156,2496
3409,162,4.4,191,2101
3410,199,4.6,147,1911
3411,174,4.0,147,3528
3412,164,3.8,126,3780
3413,200,3.9,72,1656
3414,176,4.5,108,2052
3415,104,3.0,98,1078
3416,195,4.7,84,1344
3417,133,4.3,85,2465
3418,194,4.9,114,2508
3419,172,3.5,105,2625
3420,188,3.9,102,1326
3421,162,4.4,188,4700
3422,118,4.1,154,2002
3423,151,4.2,200,2800
3424,102,4.4,190,4940
3425,200,3.8,89,2225
3426,154,4.9,157,4082
3427,123,4.2,66,726
3428,193,4.1,173,5017
3429,114,3.6,141,2538
3430,175,4.7,145,3770
3431,102,3.5,96,1248
3432,112,3.6,136,1496
3433,160,4.9,101,1313
3434,126,3.9,136,4080
3435,109,4.4,145,4350
3436,117,3.5,105,2625
3437,116,3.7,150,3000
3438,180,3.5,66,1188
3439,132,4.9,130,3120
3440,175,4.8,61,1037
3441,118,4.2,58,1276
3442,144,3.8,164,3116
3443,121,4.5,154,2772
3444,193,4.9,138,4140
3445,151,4.4,127,2159
3446,134,4.3,135,3780
3447,153,3.1,113,1808
3448,172,4.6,67,1742
3449,141,3.9,118,3068
3450,112,3.9,143,1716
3451,149,4.2,79,2212
3452,120,4.7,176,1936
3453,135,4.0,168,2688
3454,190,3.9,87,2523
3455,112,3.2,132,2112
3456,168,4.8,69,1794
3457,122,3.9,198,3564
3458,146,3.2,173,4498
3459,107,4.1,132,2772
3460,120,4.9,95,1425
3461,150,4.0,69,1242
3462,155,3.7,133,3857
3463,165,3.6,199,4378
3464,177,4.0,67,1139
3465,126,3.6,189,5670
3466,187,3.3,149,2682
3467,139,3.2,163,1630
3468,187,3.6,72,1512
3469,105,3.1,88,968
3470,167,3.4,181,4344
3471,139,3.3,51,663
3472,136,3.9,155,4650
3473,193,4.4,110,2640
3474,163,4.6,105,1785
3475,149,3.6,193,2123
3476,110,4.2,128,1280
3477,121,3.4,67,1943
3478,140,4.2,53,1590
3479,114,3.5,114,2508
3480,155,3.4,62,1302
3481,104,4.6,99,1782
3482,178,4.8,194,5238
3483,171,3.8,182,3640
3484,162,4.1,152,1672
3485,179,4.3,182,3822
3486,119,4.4,179,3938
3487,117,3.0,157,4710
3488,184,4.8,71,1633
3489,181,4.9,88,1760
3490,172,4.7,140,2800
3491,190,3.4,103,2884
3492,142,4.8,154,2464
3493,126,4.7,139,3892
3494,200,3.2,51,867
3495,179,4.6,66,1122
3496,191,4.1,168,2856
3497,143,4.1,116,2436
3498,151,4.2,59,708
3499,154,4.0,136,3808
3500,109,4.8,71,1491
3501,149,3.6,130,2470
3502,115,3.6,157,3140
3503,136,4.0,172,2752
3504,160,3.6,85,1870
3505,141,3.2,73,1825
3506,104,4.5,78,1482
3507,141,4.9,61,732
3508,169,4.9,186,3162
3509,151,4.9,184,4968
3510,188,3.1,152,2432
3511,169,4.6,188,2256
3512,195,4.9,193,2123
3513,166,4.0,72,936
3514,128,3.9,158,4424
3515,156,4.9,60,660
3516,196,4.4,139,2641
3517,165,3.8,91,2730
3518,129,3.9,189,5292
3519,178,4.5,131,3668
3520,162,4.2,159,2544
3521,140,4.7,72,1008
3522,160,4.9,121,1815
3523,110,4.5,126,2520
3524,189,3.3,97,2328
3525,153,4.4,120,1800
3526,175,3.4,104,1040
3527,195,3.4,63,1197
3528,121,3.1,173,5017
3529,199,3.6,175,2100
3530,133,4.3,65,1560
3531,108,3.6,116,1276
3532,190,4.0,176,4048
3533,190,3.9,144,4320
3534,156,4.6,61,732
3535,187,3.2,171,3933
3536,129,3.2,114,3078
3537,176,4.9,68,1768
3538,195,3.9,137,3973
3539,166,4.5,131,1441
3540,103,4.7,198,3762
3541,197,4.0,95,1520
3542,121,4.8,111,1887
3543,114,3.4,164,2624
3544,102,3.5,177,2655
3545,159,3.1,133,3325
3546,194,3.9,190,2470
3547,108,4.3,154,4466
3548,187,3.5,188,5452
3549,197,3.2,144,2448
3550,110,3.4,58,1682
3551,194,5.0,181,3982
3552,180,3.8,63,1260
3553,102,4.8,109,2943
3554,108,4.8,105,3150
3555,161,3.7,120,1560
3556,187,3.1,182,4550
3557,105,4.1,153,2754
3558,180,4.1,94,1504
3559,154,4.5,75,1275
3560,157,4.3,132,3960
3561,187,3.3,52,988
3562,154,4.0,102,1734
3563,158,3.7,122,2318
3564,131,3.3,150,2100
3565,115,4.0,172,4472
3566,177,3.1,65,975
3567,122,3.9,73,730
3568,163,3.4,134,1742
3569,197,4.4,127,2413
3570,174,4.6,119,2975
3571,111,3.2,81,2106
3572,120,3.1,199,5771
3573,119,3.9,126,2646
3574,166,3.7,184,2576
3575,116,4.5,186,5580
3576,159,4.6,62,1550
3577,115,4.9,152,1672
3578,144,4.8,118,2242
3579,102,4.5,94,2162
3580,128,4.6,162,2754
3581,111,4.4,192,4416
3582,104,3.6,67,1742
3583,188,4.2,189,2268
3584,120,3.8,164,3280
3585,140,3.4,198,5544
3586,157,3.5,163,2771
3587,182,3.7,142,3550
3588,156,4.0,127,2413
3589,195,3.3,177,3717
3590,186,4.0,187,5049
3591,183,3.2,146,3212
3592,148,3.3,121,3509
3593,175,4.0,173,1730
3594,140,4.5,139,2502
3595,134,4.0,138,2070
3596,103,4.5,165,1815
3597,129,5.0,156,2808
3598,163,3.8,75,2250
3599,185,4.0,152,3040
3600,164,3.7,59,1711
3601,161,3.3,194,5238
3602,156,4.1,82,2132
3603,191,4.5,63,1575
3604,131,4.2,117,2457
3605,183,3.2,81,891
3606,178,4.5,170,2210
3607,120,4.3,163,3097
3608,200,3.9,191,1910
3609,180,3.3,125,3625
3610,165,4.3,171,2565
3611,187,3.4,76,1140
3612,152,3.7,86,1462
3613,134,3.9,190,2660
3614,193,4.2,163,4401
3615,179,3.9,197,5713
3616,170,3.7,96,1344
3617,133,3.6,187,3927
3618,174,3.3,143,2145
3619,153,4.9,95,1710
3620,104,4.6,121,3146
3621,109,3.5,157,3925
3622,192,4.6,154,3388
3623,154,3.6,154,2926
3624,147,3.9,68,1632
3625,104,3.0,107,1391
3626,123,3.7,81,2187
3627,200,4.0,137,3836
3628,128,3.6,174,4350
3629,133,3.5,93,2325
3630,147,4.8,86,1118
3631,101,4.0,163,1793
3632,185,4.8,130,2990
3633,121,4.2,191,3629
3634,114,4.3,149,3576
3635,128,4.6,143,3575
3636,194,3.6,110,2310
3637,127,4.5,123,3444
3638,107,3.6,88,1496
3639,171,4.6,178,4272
3640,105,3.3,70,2100
3641,154,4.5,65,1885
3642,168,4.6,200,3800
3643,149,4.4,120,1440
3644,140,4.7,118,2714
3645,102,3.7,96,960
3646,184,5.0,186,2232
3647,121,3.7,92,920
3648,169,4.5,166,1660
3649,164,4.0,81,1215
3650,198,3.9,117,2808
3651,124,4.8,101,2323
3652,126,3.0,83,2158
3653,163,4.4,199,4975
3654,179,4.4,142,3124
3655,174,4.3,172,4988
3656,193,3.1,91,2457
3657,105,3.1,159,1749
3658,178,3.2,170,2210
3659,138,3.6,130,1820
3660,163,4.9,127,2540
3661,117,5.0,113,3277
3662,185,4.1,67,2010
3663,193,4.2,139,1807
3664,169,4.9,130,3510
3665,159,3.6,178,3738
3666,191,4.6,120,1560
3667,122,3.8,195,5850
3668,113,3.8,80,1360
3669,165,3.4,75,750
3670,105,3.8,117,3276
3671,102,3.9,89,2403
3672,143,4.9,169,4901
3673,131,3.4,54,756
3674,112,3.5,132,1716
3675,143,3.6,134,2010
3676,174,3.6,122,3050
3677,172,3.2,160,2400
3678,163,3.2,172,2924
3679,174,3.0,150,4500
3680,156,4.5,60,960
3681,188,3.9,193,3860
3682,127,4.9,105,2940
3683,116,3.6,73,1095
3684,152,3.4,124,2108
3685,179,3.8,60,840
3686,107,3.2,130,3120
3687,118,3.2,77,1694
3688,197,3.2,156,2808
3689,157,4.2,168,2352
3690,195,4.3,137,3288
3691,194,4.4,145,3625
3692,157,4.4,60,780
3693,180,4.7,142,4118
3694,172,4.9,105,1470
3695,185,3.2,100,2300
3696,132,4.4,137,3288
3697,102,4.9,62,1860
3698,113,3.9,123,1968
3699,184,4.1,152,3344
3700,128,3.1,116,2436
3701,166,4.4,71,781
3702,188,4.9,194,4462
3703,179,3.3,54,1620
3704,198,3.5,127,3302
3705,109,4.9,155,1860
3706,190,4.2,167,1837
3707,109,3.8,141,3243
3708,158,4.3,52,988
3709,117,3.5,90,2430
3710,115,3.2,182,3458
3711,159,3.0,116,1392
3712,147,3.7,96,1248
3713,152,4.8,103,1339
3714,105,4.1,192,2688
3715,120,4.9,58,1566
3716,116,4.8,64,832
3717,173,4.8,86,2236
3718,191,3.4,108,3240
3719,141,4.2,107,1498
3720,177,4.5,76,2052
3721,116,4.5,111,1221
3722,137,3.7,147,2646
3723,116,3.3,155,2635
3724,143,3.2,97,2619
3725,170,4.5,159,2703
3726,168,4.8,132,1320
3727,168,3.1,104,2808
3728,105,4.9,123,2829
3729,103,4.1,174,1740
3730,106,4.3,179,2685
3731,108,3.1,90,2610
3732,182,3.2,100,1900
3733,118,4.6,105,1470
3734,110,3.1,180,2340
3735,132,4.2,178,4628
3736,175,3.3,176,2464
3737,182,4.0,132,3432
3738,103,4.9,76,1672
3739,151,4.0,76,1748
3740,164,4.7,196,2352
3741,143,4.5,73,1314
3742,155,4.8,181,5249
3743,105,5.0,81,1215
3744,177,3.9,79,1975
3745,190,4.8,198,2772
3746,168,3.4,77,1309
3747,192,3.5,150,4200
3748,139,3.3,99,1089
3749,128,4.8,105,2940
3750,193,3.0,144,2736
3751,158,4.1,87,1392
3752,187,4.2,53,1590
3753,182,3.1,57,684
3754,189,4.0,71,1420
3755,117,3.3,96,1728
3756,115,3.6,125,3750
3757,128,4.4,118,2832
3758,187,4.0,179,5370
3759,183,3.9,159,1590
3760,138,4.8,132,2244
3761,129,4.2,186,2418
3762,115,3.7,171,4788
3763,145,3.9,148,4440
3764,157,3.3,117,3042
3765,132,3.0,172,2408
3766,200,4.6,71,1420
3767,113,3.7,199,1990
3768,145,3.4,51,1530
3769,119,4.0,170,4250
3770,177,4.2,129,1806
3771,125,4.4,133,3990
3772,131,3.0,128,1792
3773,162,3.7,90,2250
3774,147,3.5,107,1177
3775,167,4.1,193,2895
3776,163,4.2,146,4088
3777,184,4.4,191,2483
3778,127,3.3,110,2200
3779,114,4.1,97,2910
3780,175,3.4,131,2227
3781,119,4.7,89,1246
3782,187,4.6,115,3105
3783,172,4.7,99,1188
3784,129,4.8,172,1720
3785,185,3.4,136,2856
3786,176,4.5,72,1008
3787,135,5.0,182,4732
3788,164,3.6,175,4375
3789,122,4.2,192,2688
3790,162,3.9,170,1870
3791,150,4.0,80,960
3792,165,3.3,103,2060
3793,198,3.0,116,1972
3794,104,4.1,68,1972
3795,156,4.4,175,3500
3796,189,4.2,85,2295
3797,198,3.0,131,3406
3798,180,3.6,74,2220
3799,200,4.0,158,2844
3800,118,4.9,107,3103
3801,125,3.8,198,3762
3802,121,4.1,129,2967
3803,114,4.8,114,1140
3804,113,3.5,194,3880
3805,133,4.5,96,2208
3806,118,4.6,103,1545
3807,134,3.3,196,5292
3808,145,3.4,128,3200
3809,195,3.2,67,1474
3810,194,4.9,162,4050
3811,144,4.0,156,2028
3812,189,4.9,163,4890
3813,144,3.7,118,3304
3814,112,3.1,109,1635
3815,102,3.9,171,4959
3816,128,4.2,53,689
3817,117,4.1,196,5684
3818,169,4.2,117,1872
3819,131,3.2,149,1937
3820,147,3.1,86,2150
3821,200,4.6,139,1390
3822,189,3.7,196,1960
3823,161,4.2,160,1760
3824,160,4.4,147,3381
3825,196,3.5,69,1587
3826,195,4.9,116,2784
3827,117,4.0,131,3013
3828,103,3.2,70,1190
3829,119,4.9,95,950
3830,121,4.1,195,3120
3831,113,3.8,184,1840
3832,195,3.5,84,1176
3833,114,4.0,83,1660
3834,176,3.2,133,2793
3835,152,3.0,197,4728
3836,190,4.5,78,1404
3837,101,4.1,51,1173
3838,137,4.6,92,2576
3839,156,4.0,60,720
3840,113,3.8,104,1872
3841,186,4.6,51,1326
3842,129,3.9,129,1677
3843,159,4.9,67,670
3844,129,4.4,118,2006
3845,122,4.5,57,741
3846,197,4.6,121,3509
3847,111,4.4,72,792
3848,166,4.3,50,600
3849,182,4.4,189,4914
3850,106,3.2,77,1848
3851,103,4.6,126,2142
3852,105,3.9,81,1701
3853,154,4.5,128,3200
3854,181,3.4,200,2400
3855,132,4.9,156,4524
3856,191,4.4,60,600
3857,192,4.7,140,2660
3858,200,4.5,157,1884
3859,104,4.3,110,1210
3860,154,3.9,173,2076
3861,141,5.0,127,3302
3862,193,4.1,171,1710
3863,123,3.2,107,1177
3864,144,3.3,145,1740
3865,164,4.0,135,3915
3866,148,3.2,117,3510
3867,104,3.6,188,3008
3868,118,3.3,193,3088
3869,163,4.3,105,1575
3870,129,4.3,196,2156
3871,196,3.2,170,2210
3872,179,3.9,108,1944
3873,197,4.5,183,4209
3874,107,4.3,150,4500
3875,140,3.9,73,1752
3876,130,4.5,81,2430
3877,161,3.3,89,2314
3878,122,3.0,110,1980
3879,182,4.7,171,2394
3880,132,4.3,119,2737
3881,122,3.5,103,1133
3882,185,4.1,90,1800
3883,145,3.3,83,830
3884,101,3.6,97,1552
3885,164,4.0,186,4650
3886,121,4.3,131,2882
3887,123,4.5,112,1568
3888,157,4.3,140,2800
3889,116,3.5,194,5238
3890,154,4.7,73,1606
3891,182,4.7,96,1920
3892,166,3.1,171,2736
3893,186,3.0,71,1988
3894,174,4.7,135,3510
3895,115,4.5,169,3718
3896,139,4.5,120,1800
3897,162,4.4,153,2295
3898,117,4.5,139,3197
3899,172,4.8,164,4264
3900,197,4.9,142,3266
3901,108,3.9,110,1760
3902,145,4.0,57,570
3903,133,3.2,55,1650
3904,159,4.0,111,2997
3905,176,3.3,57,1197
3906,113,4.0,114,2508
3907,149,3.5,136,2448
3908,189,4.3,148,2072
3909,185,3.9,143,4290
3910,117,3.3,144,1728
3911,193,3.9,93,1674
3912,112,3.6,77,1925
3913,116,3.3,100,2800
3914,162,4.5,197,3743
3915,199,3.2,112,2912
3916,120,3.5,196,3332
3917,134,4.8,168,1680
3918,107,3.0,121,2904
3919,128,3.6,173,2941
3920,125,3.7,156,2028
3921,147,3.5,98,2646
3922,187,4.5,108,2700
3923,185,3.8,165,2640
3924,142,4.3,155,4495
3925,119,4.5,68,1428
3926,182,4.0,138,1518
3927,184,3.1,199,4776
3928,124,4.1,85,2465
3929,177,3.6,52,1456
3930,195,3.6,91,1001
3931,108,4.4,106,1590
3932,113,4.4,105,1365
3933,188,3.5,55,550
3934,128,4.6,91,2457
3935,192,4.7,170,5100
3936,110,3.2,137,2055
3937,137,4.4,50,1400
3938,110,4.6,117,1755
3939,182,3.2,197,4334
3940,126,4.6,52,1456
3941,151,4.6,175,2450
3942,133,3.4,138,3036
3943,190,3.7,197,2561
3944,133,3.6,93,2418
3945,105,3.1,94,1786
3946,118,4.8,62,1116
3947,133,3.4,105,1680
3948,117,4.5,136,3264
3949,196,4.5,75,2100
3950,176,4.2,99,2178
3951,136,4.7,195,2925
3952,139,4.1,180,4140
3953,109,4.9,79,1501
3954,165,3.6,114,1482
3955,109,4.5,196,5880
3956,140,3.1,90,990
3957,108,3.3,112,2800
3958,182,3.8,84,1596
3959,137,3.8,135,1350
3960,148,4.1,90,1710
3961,194,4.3,159,1749
3962,123,4.8,57,1539
3963,150,4.8,64,832
3964,191,3.8,197,5910
3965,128,3.4,167,2338
3966,180,4.2,137,2603
3967,182,4.6,149,2980
3968,136,4.8,111,1665
3969,152,4.5,128,1792
3970,186,4.9,129,2451
3971,103,4.5,53,1378
3972,133,3.0,156,3744
3973,137,3.1,53,530
3974,172,3.7,169,2197
3975,181,3.3,84,1092
3976,151,3.7,123,2952
3977,178,3.6,124,1240
3978,102,3.1,111,1887
3979,173,4.2,108,3132
3980,199,3.9,195,5265
3981,135,3.9,135,1755
3982,144,4.4,79,1264
3983,199,4.2,178,1958
3984,154,4.7,134,4020
3985,148,4.5,180,5400
3986,157,3.9,117,1170
3987,184,4.7,164,4592
3988,140,3.9,54,1026
3989,157,4.7,120,2760
3990,153,4.1,56,1120
3991,112,3.4,164,3280
3992,189,4.6,110,2090
3993,195,4.3,136,2584
3994,101,3.6,125,1875
3995,103,4.9,108,1188
3996,153,4.1,87,2001
3997,149,3.1,65,715
3998,193,4.7,148,3700
3999,180,3.3,61,610
4000,198,3.8,71,1988
4001,115,3.7,182,2184
4002,121,3.2,73,803
4003,171,3.6,147,3822
4004,134,4.9,113,1921
4005,173,3.2,109,1853
4006,119,4.6,192,3264
4007,181,4.0,148,2664
4008,172,4.1,100,2800
4009,193,4.4,144,1584
4010,125,3.6,104,2184
4011,125,4.6,138,3864
4012,105,3.3,178,3738
4013,177,4.5,130,1690
4014,181,3.6,138,2622
4015,147,4.4,65,1950
4016,120,4.8,107,2568
4017,114,4.8,54,756
4018,144,4.8,87,870
4019,112,3.7,109,1308
4020,137,3.5,185,5365
4021,151,4.2,112,1232
4022,172,3.1,113,3051
4023,155,4.3,100,2700
4024,133,3.6,187,1870
4025,183,3.3,183,3843
4026,129,4.6,184,5152
4027,200,3.0,136,2448
4028,137,4.4,200,4000
4029,157,4.0,127,3302
4030,182,3.1,130,1300
4031,102,4.9,187,5423
4032,173,4.8,157,2669
4033,163,4.9,66,1782
4034,153,3.7,148,2516
4035,119,3.7,151,3775
4036,167,4.3,154,3850
4037,122,4.7,166,2988
4038,137,4.8,55,880
4039,158,4.6,165,4620
4040,175,4.0,163,4890
4041,192,4.6,59,708
4042,101,4.6,117,1638
4043,195,3.3,103,1339
4044,180,3.9,189,4347
4045,158,4.7,74,1184
4046,178,3.0,55,1430
4047,140,4.2,124,3472
4048,192,4.5,184,2576
4049,112,3.7,69,966
4050,185,3.3,150,4200
4051,197,4.8,64,1408
4052,183,3.8,103,2163
4053,122,4.6,119,3570
4054,161,4.7,150,1500
4055,145,4.8,56,1680
4056,180,4.9,55,1210
4057,186,3.5,130,2210
4058,155,3.7,94,940
4059,150,3.8,118,2006
4060,142,3.4,143,2288
4061,130,3.1,174,1740
4062,192,4.4,55,1210
4063,194,3.4,126,1512
4064,184,4.1,92,1748
4065,180,3.4,72,2016
4066,148,3.7,164,4920
4067,147,4.9,164,2132
4068,106,3.0,166,1826
4069,139,4.8,84,2352
4070,132,4.0,72,792
4071,141,4.5,182,4550
4072,165,4.9,172,3268
4073,154,3.6,93,1116
4074,198,4.5,100,3000
4075,138,4.8,82,2050
4076,149,3.4,136,3808
4077,195,3.6,141,2679
4078,194,3.0,154,1694
4079,140,3.9,142,1846
4080,154,4.2,148,4292
4081,182,5.0,130,2210
4082,126,3.8,184,2024
4083,194,4.8,60,1560
4084,122,3.2,92,2208
4085,132,3.8,103,1854
4086,194,3.8,117,1989
